user_id,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
9608,12.5,0,18.8,19.8,0,9.25,50000,1453520,0.057,0.00098,0.00833,0.00696,0.0441,0.0386
9609,58.2,0,41.4,65.5,0,7,3184008,4096848,0.585,0.152,0.254,0.285,0.716,0.984
9610,100,0,75,71.5,0,9.33,5911365,0,0,0.0636,0.161,0.118,0.252,0.122
9611,78,0,55.2,9.85,0,2,0,584811,0.117,0,0.0951,0.158,0.632,0.78
9612,100,0,54.8,64.9,0,4.92,0,153147,0.0919,0,0.121,0.428,0.324,0.93
9613,100,3.85,70.9,100,0,15.1,9293500,0,0,0.133,0.638,0.424,1.03,0.799
9614,0,9.94,36,24.2,0,5.92,0,8254216,1.1,0,0.0721,0.0679,1.04,1.33
9615,0,0,72.2,101,0,5.92,0,3302278,0.6,0,0.0128,0.122,0.0685,0.143
9616,95.4,0,47.4,66.7,0,10.5,0,0,0,0,0,0.00693,0.00637,0.0232
9617,87.2,0,49.9,50,0,11.9,2152839,1224710,0.0628,0.0552,0.0525,0.0398,0.189,0.11
9618,100,1.66,53.4,100,0,4,2.67E+08,0,0,4.6,1.13,1.37,1.48,0.192
9619,30.8,0,12.5,8.49,0,0.833,0,1790754,0.597,0,0.0253,0.0215,0.872,0.89
9620,75.3,0,46.7,62.3,0,2.83,0,7876930,0.788,0,0.175,0.297,0.81,0.416
9621,10,12.3,21.3,9.65,0,14.2,6409485,7462543,1.12,0.32,0.164,0.108,1.07,0.951
9622,13.8,0,30.9,43.1,0,8.67,244925,757168,0.757,0.0612,0.133,0.245,0.852,0.836
9623,100,0,100,66.7,0,10.8,82215,0,0,0.00632,0.0932,0.0617,0.289,0.213
9624,10,0,20.6,100,0,4.67,4379348,4733792,0.947,0.219,0.281,0.228,0.583,0.168
9625,43.1,7.77,24.9,14.5,0,4.75,680050,3314887,1.1,0.113,0.15,0.111,0.967,0.987
9626,100,0,75,100,0,2.75,336759,0,0,0.0337,0.0368,0.116,0.0911,0.103
9627,100,0,100,100,0,8,60000,0,0,0.02,0,0,0.679,0.886
9628,33.2,0,39.7,32.2,0,6.58,10323,1284517,0.856,0.00344,0.274,0.136,0.91,0.85
9629,15.8,0,25.8,8.76,0,7.25,312138,1102383,0.441,0.0624,0.0541,0,0.375,0.371
9630,103,0,41.2,12,0,6.5,204724,0,0,0.0292,0.0194,0,0.0259,0.0604
9631,0,22.9,8.75,15.2,0,12.6,0,18744721,1.15,0,0.074,0.123,1.05,1.14
9632,102,0,100,100,0,1.58,0,1357968,0.679,0,0.222,0.117,0.771,0.344
9633,100,0,103,103,0,7.25,574000,0,0,0.115,0.141,0.0912,0.273,0.0816
9634,103,4.17,100,101,0,5.58,3809519,0,0,0.952,0.858,0.954,0.744,0.406
9635,0,2.27,0,19.4,0,2.25,0,0,0,0,0.232,0,0.728,0.433
9636,10,0,28.6,29.4,0,9.08,1465251,1216622,0.159,0.0637,0.0174,0,0.216,0.164
9637,20.7,4.7,15.7,41.9,0,5.58,14492914,18236084,1.14,0.302,0.156,0.192,0.819,0.387
9638,115,0,100,111,0,4.67,55078,0,0,0.00184,0.0555,0.018,0.622,1.33
9639,100,0,100,67,0,5.42,652680,0,0,0.131,0.197,0.252,0.273,0.458
9640,0,0,100,100,0,1.58,0,0,0,0,0,-0.009,0.368,0.564
9641,100,11.3,34.4,18.8,0,5.83,1448486,0,0,0.29,0.194,0.0797,0.957,1.1
9642,0,24.1,47.9,100,0,10.5,177383,18805367,1.01,0.00317,0.534,0.833,1.21,1.24
9643,100,0,100,100,0,4.92,1771622,0,0,0.295,0.17,0.195,0.53,0.269
9644,0,0,50.1,0,0,11.8,0,0,0,0,0.00841,0.00753,0.0197,0.0269
9645,22.2,0,19.5,71.9,0,5.08,0,1272877,0.849,0,0.0411,0.322,0.905,1.01
9646,200,0,75,97.9,0,11.2,5.00E+06,0,0,0.0667,0.273,0.403,0.781,0.421
9647,0,4.31,49.1,102,0,4.67,1344704,1417576,0.709,0.336,0.187,0.035,0.75,0.819
9648,10,0,14.3,13.1,0,8.5,4.00E+05,2475408,0.99,0.08,0.257,0,0.729,0.278
9649,100,7.89,59.3,60.4,0,2.08,280000,0,0,0.0933,0.239,0.327,0.821,0.529
9650,11.5,22.4,75.9,100,0,9.83,8.00E+05,3666840,1.22,0.133,0.765,1.53,1.41,1.38
9651,23.3,0,46,100,0,0.75,0,1810353,0.241,0,0,0.0224,0.276,0.339
9652,35.9,0,83.4,101,0,14.3,6132781,5094122,0.551,0.166,0.303,0.149,0.377,0.182
9653,100,0,100,98.8,0,8,1247564,285495,0.143,0.208,0.166,0.597,0.482,0.679
9654,0,0,50,50,0,5.5,334542,323407,0.121,0.0418,0.0425,0.00208,0.0485,0
9655,100,0,100,100,0,5.33,6246431,5543854,0.756,0.284,0.367,0.627,0.812,0.717
9656,100,0,100,100,0,4.33,0,0,0,0,0.103,0.215,0.205,0.326
9657,99.9,7.81,80.8,100,0,4.5,6064192,2936360,1.17,0.606,0.418,0.422,0.597,0.541
9658,106,0,125,132,0,1.92,5958708,2274427,1.14,0.993,0.691,0.675,0.694,1.05
9659,0,0,72.7,93.6,0,11.8,0,8706,0.00109,0,0.00322,0.00207,0.00111,0.000383
9660,0,0,43.7,100,0,1,856054,2406095,0.602,0.107,0.193,0.00222,0.642,0.854
9661,0,0,11.6,45.3,0,3.33,0,3707892,0.742,0,0.0372,0.218,0.746,0.881
9662,100,0,-45469,20.3,0,12.3,646372,282406,0.141,0.108,0.123,0.0722,0.0881,0.0145
9663,0,0,29.5,10,0,13.3,0,12343,0.00224,0,0.000432,0,0.0284,0.0907
9664,10.4,3.31,20.2,24.4,0,0.833,105000,2917589,1.17,0.021,0.12,0.128,0.955,1.12
9665,19.5,0,40.2,50,0,6.92,9277,1178209,0.785,0.00309,0.0833,0.205,0.721,0.662
9666,40.7,20.7,25.1,98.6,0,7.08,144000,1.20E+07,1.15,0.00343,0.186,0.866,1.3,1.39
9667,100,0,108,108,0,7.58,329300,1030666,0.344,0.0549,0.186,0.0652,0.481,0.0747
9668,200,0,125,99.9,0,5.75,260226,0,0,0.0325,0.0845,0.00397,0.3,0.396
9669,1292,13.1,396,1013,0,3.25,13318107,5565738,1.11,1.33,0.311,0.237,0.303,1.12
9670,100,0,100,84,0,5.92,0,0,0,0,0.0132,0.263,0.522,0.824
9671,0,0,12.5,33.4,0,9.25,0,158094,0.0452,0,0.0127,0.00953,0.0292,0
9672,46.3,0,75,66.7,0,2.92,0,2226584,0.223,0,0.0118,0.136,0.419,0.591
9673,12.3,6.88,18.2,3.34,0,4.58,435658,1603296,1.07,0.145,0.129,0.176,0.873,0.751
9674,39.3,0,14.4,13.1,0,14.5,1.10E+07,11728207,0.707,0.133,0.0885,0.0541,0.464,0.423
9675,11.3,21.3,18.6,26.8,0,13.5,226000,2119398,1.21,0.0323,0.14,0.253,1.15,1.24
9676,0,19.3,23,21.1,0,3.75,12000,1681584,1.12,0.004,0.0907,0.227,1.07,1.17
9677,9.99,1.09,37.5,24.1,0,9.75,883000,5797145,0.966,0.0736,0.386,0.833,0.962,0.912
9678,44.1,0,57.2,100,0,10.5,1179600,9520091,1,0.0621,0.371,0.395,0.954,0.698
9679,393,0,159,51.5,0,15.2,2065142,0,0,0.229,0.0985,0.16,0.137,0.216
9680,24.8,1.06,40.9,49,0,2.83,112950,1833541,0.733,0.0226,0.125,0.41,1.05,0.89
9681,98.7,0,77.4,41.7,0,7.17,2455140,1288423,0.644,0.409,0.377,0.386,0.802,0.334
9682,37.1,0,26.5,66.7,0,2.42,132360,354661,0.142,0.0265,0.0492,0.0504,0.146,0.143
9683,0,2.86,57.4,40,0,11.7,3.00E+05,3591098,1.03,0.0429,0.357,0.272,0.672,0.179
9684,0,5.2,29,71.1,0,4.92,0,1166695,0.875,0,0.219,0.179,1.1,0.821
9685,0,0,25,36.3,0,3.92,55000,42361,0.0424,0.0183,0.0499,0.0167,0.0333,0.0842
9686,16.9,0,11.2,10.3,0,5.67,325900,2482738,0.828,0.0543,0.0333,0.03,0.898,0.834
9687,0,0,75.4,77.1,0,3,718500,1885542,0.754,0.144,0.205,0.303,0.627,0.295
9688,100,0,100,100,0,13.3,6537595,0,0,0.233,0.156,0.109,0.239,0.233
9689,100,0,96.5,148,0,3.17,41319,0,0,0.0103,0.211,0.297,0.174,0.229
9690,10.9,0,10.4,16.2,0,2.67,134000,1402380,0.935,0.0447,0.0631,0.0778,0.969,0.947
9691,43.5,0,20.4,16.2,0,1.75,774150,1791248,0.716,0.155,0.106,0.16,0.906,0.727
9692,100,2.05,87.5,99.9,0,3.25,5570288,0,0,0.557,0.256,0.356,0.714,0.618
9693,0,5.6,56.6,94.3,0,13.6,227911,26273547,1.23,0.00356,0.0786,0.097,1.11,1.01
9694,0,13.7,9.23,16.6,0,4.75,13135,1699888,1.13,0.00438,0.0675,0.161,1.11,1.17
9695,125,0,371,133,0,11.8,12888992,0,0,0.208,0.0856,0.12,0.122,0.2
9696,0,0,68.4,115,0,4.75,1429365,894022,0.447,0.357,0.15,0,0.166,0.36
9697,10,4.99,10.7,37.6,0,16.5,239999,2454730,1.05,0.0343,0.113,0.221,1.08,1.04
9698,20.9,0,44.4,100,0,6.83,389100,943275,0.566,0.0778,0.176,0.206,0.616,0.502
9699,0,0,29.9,48.2,0,15.8,0,1699159,0.566,0,0.127,0.162,0.525,0.338
9700,100,0,100,100,0,8.17,2133738,0,0,0.0251,0.199,0.147,0.629,0.443
9701,0,12.8,8.45,6.48,0,3.08,0,1699259,1.13,0,0.09,0.0916,1.01,0.768
9702,100,0,75,92,0,9.42,7688622,0,0,0.854,0.46,0.349,0.555,0.766
9703,100,0,77.5,101,0,4.33,1350023,0,0,0.135,0.0505,0.0421,0.0539,0.0605
9704,98.4,0,74.8,99.9,0,8.33,294535,0,0,0.0227,0.0173,0.0404,0.0239,0.0197
9705,9.62,6.23,25.8,100,0,5.75,227401,1917013,0.959,0.0569,0.219,0.721,1.15,1.03
9706,0,0,33.4,66.7,0,10.8,0,22426064,0.735,0,0.109,0.183,0.698,0.372
9707,36.5,0,65.1,100,0,6.17,1749000,1500684,0.0242,0.0141,0.0086,0.00617,0.0139,0.0265
9708,100,0,100,100,0,2.08,3221000,0,0,0.322,0.153,0.147,0.364,0.2
9709,0,3.16,34.1,12.3,0,0.917,622686,2551400,1.02,0.125,0.314,0.166,1.03,0.93
9710,100,0,100,101,0,9.17,3210000,0,0,0.1,0.0698,0.0164,0.0707,0.0138
9711,9.58,3.28,15.7,30.5,0,0.917,373100,2593468,1.04,0.0746,0.132,0.16,0.926,0.743
9712,191,0,125,172,0,6.25,0,0,0,0,0.016,0,0.0434,0.00447
9713,100,0,35.1,12.4,0,1.67,2161999,1414329,0.404,0.309,0.104,0.1,0.697,0.371
9714,57.8,11.3,40,10.7,0,6.08,5.00E+06,2.50E+07,0.882,0.0588,0.199,0.000204,1.14,1.33
9715,34.9,9.07,75,96.9,0,5.67,3.00E+05,1617467,1.08,0.1,0.696,0.664,0.95,0.812
9716,4.99,34.3,27.5,58.5,0,3.83,0,1342597,1.34,0,0.041,0.407,1.3,1.09
9717,0,13.3,62.3,100,0,5.58,4.00E+06,7547757,1.13,0.2,0.415,0.426,1.05,1.01
9718,59.7,0.07,45.1,34.1,0,6.25,1.00E+05,26763323,0.923,0.00172,0.22,0.221,0.963,0.855
9719,25.8,0,14.1,5.2,0,8.5,1855767,3135853,0.653,0.0773,0.129,0.303,0.875,0.548
9720,100,0,53.5,56.3,0,6.75,335500,8833463,0.707,0.0134,0.31,0.292,0.679,0.621
9721,100,46.9,54.1,41.6,0,10.8,5.00E+06,0,0,0.0625,0.395,0.952,1.75,1.35
9722,0,16.2,75,104,0,5.75,0,2333542,1.17,0,0.418,0.482,1.18,1.03
9723,0,0,56.9,40,0,3.5,644000,2083335,0.0926,0.0143,0.0849,0.0555,0.22,0.111
9724,100,0,75,101,0,4.67,892900,0,0,0.0112,0.011,0.0108,0.0157,0.0363
9725,100,0,100,214,0,2,0,214121,0.143,0,0.08,0.0851,0.189,0.145
9726,60,0,41.9,49.9,0,6.92,15000,636630,0.424,0.005,0.055,0.338,0.623,0.763
9727,0,0,50,65.1,0,2,1.00E+06,3225301,0.586,0.0909,0.00953,0.0263,0.58,0.67
9728,57.6,0,89.4,99.7,0,5.17,1.00E+05,1928249,0.771,0.02,0.355,1.17,0.817,0.745
9729,0,0,36.3,4.21,0,7.58,1416500,3418468,0.977,0.202,0.266,0.0872,0.655,0.696
9730,87.2,0,66.7,0,0,5.67,48192,74647,0.0187,0.00602,0.00937,0.00602,0.00927,0
9731,100,0,100,100,0,12,9507778,1449415,0.0414,0.136,0.0984,0.0403,0.119,0.113
9732,10,13.7,86.8,82.3,0,3.33,24000,1707257,1.14,0.008,0.384,0.472,0.947,0.868
9733,0,0,75,100,0,4.17,451996,0,0,0.0323,0.0338,0.0464,0.0983,0.109
9734,0,18.8,11.4,29.4,0,13.5,0,4835108,1.21,0,0.136,0.38,1.07,0.777
9735,0,0,204,218,0,4,521900,2443374,0.431,0.0307,0.371,0.328,0.941,0.758
9736,0,23,11.5,7.09,0,6.08,0,3082073,1.23,0,0.271,0.068,1.17,0.994
9737,100,2.78,32.5,13.3,0,5.92,8527835,4543133,0.909,0.853,0.228,0.0387,0.622,0.795
9738,101,0,100,100,0,2.17,860216,0,0,0.108,0.157,0.197,0.31,0.219
9739,0,0,0,0,0,3.17,0,0,0,0,0,0,0.0386,0
9740,49.1,0,22.3,39.5,0,1.67,0,2423094,0.242,0,0.0249,0.117,0.251,0.204
9741,100,0.38,100,100,0,8.58,3118463,2530110,1.01,0.624,0.469,1.29,0.932,1.09
9742,98.7,0,99.2,100,0,13.5,1669003,1641427,0.143,0.0726,0.0541,0.0161,0.115,0.0198
9743,14.3,15.1,25.1,26.3,0,27.8,5106954,7067741,1.05,0.189,0.205,0.0634,0.905,0.679
9744,0,11.2,26.2,19.6,0,1.92,0,1669185,1.11,0,0.251,0.181,1.02,0.866
9745,100,0,103,69.8,0,7.42,0,0,0,0,0.116,0.155,0.75,0.841
9746,9.6,8.07,25.8,0,0,7.5,0,1625069,1.08,0,0.273,0.239,0.757,0.98
9747,33.3,0,50,81.6,0,2.33,705618,1089916,0.727,0.235,0.106,0.0792,0.581,0.519
9748,100,0,100,100,0,9.5,6525500,0,0,0.725,0.365,0.17,0.43,0.373
9749,0,1.07,21.4,61.5,0,7.5,0,6727805,1.01,0,0.134,0.134,0.718,0.157
9750,154,0,34.1,32.7,0,13.3,556946,0,0,0.0087,0.00775,0.0329,0.112,0.12
9751,0,10.5,9.61,43,0,8.67,0,1.10E+07,1.1,0,0.0519,0.522,1.01,0.576
9752,0,0,4.74,9.73,0,27.9,0,12390147,0.471,0,0,0.0243,0.531,0.703
9753,100,0,100,100,0,6.75,558800,0,0,0.0069,0.11,0.0878,0.106,0.117
9754,0,0,25,0,0,11.8,0,0,0,0,0,0.00106,0.0108,0.0136
9755,78.5,0,74,100,0,10.2,0,17292,0.00054,0,0,0.00149,0.00421,0.00224
9756,102,0,47.5,45.1,0,10.6,1825361,2133378,0.246,0.0702,0.201,0.205,0.456,0.484
9757,16.7,12.2,75,100,0,3.17,269998,3813038,1.27,0.045,0.394,0.427,0.901,0.593
9758,100,0,87.3,102,0,2,5168,0,0,0.000517,0.0931,0.0318,0.159,0
9759,28.6,0,33.3,68.9,0,4.42,26000,1501846,1,0.00867,0.0823,0.505,1.1,1.07
9760,15.9,0,74.9,100,0,16,58866,243587,0.0132,0.00159,0.00388,0.0105,0.01,0.0202
9761,0,16.2,115,42.5,0,2.42,461998,5817849,1.16,0.0462,0.198,0.4,1.09,0.836
9762,100,0,100,100,0,6.75,2160826,0,0,0.27,0.624,0.912,0.996,0.845
9763,0,7.49,17.3,32.1,0,3.5,5.00E+06,38436070,1.07,0.0694,0.0877,0.11,1.01,0.87
9764,0,15,23.3,40.3,0,3.75,0,7680021,1.15,0,0.198,0.223,1.02,0.687
9765,100,0,79.1,54.8,0,13.5,2711000,0,0,0.301,0.141,0.0754,0.165,0.0638
9766,100,0,100,100,0,10.7,1404000,0,0,0.0739,0.193,0.175,0.261,0.255
9767,19.1,0,77.3,110,0,16.8,0,0,0,0,0.00291,0.00553,0.00278,0.00456
9768,0,0,9.23,66.7,0,1.25,0,6071061,0.911,0,0.0402,0.363,0.871,0.839
9769,56.2,7.7,17.8,52.7,0,2.83,0,2332214,0.933,0,0.281,0.235,1.11,1.05
9770,18.9,7.55,49.3,34.6,0,13.8,9186000,12097783,1.1,0.139,0.311,0.349,0.993,0.899
9771,101,0,100,105,0,2.17,5919847,0,0,0.296,0.295,0.193,0.445,0.478
9772,0,0,75.2,66.7,0,4.58,0,0,0,0,0.034,0.0316,0.0622,0.0443
9773,100,0,62.7,0,0,9.17,50478,180915,0.0517,0.00721,0,0.0371,0.0909,0.181
9774,0,0,18.8,41,0,1.92,0,1566837,0.157,0,0,0.0599,0.153,0.13
9775,101,0,99.2,100,0,1.92,23432875,14140810,0.707,0.586,0.327,0.00354,0.54,0.00704
9776,100,0,100,99.2,0,8.33,16833940,14288923,0.902,0.177,0.0822,0.0688,1.08,1.15
9777,10.1,1.04,54.6,57.7,0,3.83,5.00E+05,3022873,1.01,0.0833,0.521,0.537,0.93,0.573
9778,75.6,0,73.7,66.6,0,4.67,640145,842783,0.421,0.16,0.146,0.22,0.494,0.563
9779,0,2.82,31.2,100,0,4.75,0,6417931,0.951,0,0.066,0.549,0.97,0.99
9780,0,0,18.2,37.9,0,5.33,0,3538397,0.885,0,0,0.0693,0.838,0.872
9781,0,4.44,19.2,20.4,0,2.42,98000,2594657,1.04,0.0196,0.142,0.217,0.815,0.774
9782,8.77,0,7.63,36.7,0,9.33,0,1690756,0.564,0,0,0.199,0.587,0.621
9783,-391,0,-57.5,10.8,0,1.08,601170,1383520,0.553,0.12,0.163,0,0.895,0.466
9784,0,31.7,27.5,70,0,1.92,0,3303533,1.32,0,0.59,1.56,1.24,1.72
9785,166,0,150,292,0,2.75,3055614,0,0,0.0382,0.0194,0,0.0445,0.0115
9786,0,0,75,100,0,4.42,14265,0,0,0.00178,0.00602,0.00313,0.0084,0.00433
9787,98.4,0,69.9,61.5,0,1.83,415220,1320569,0.88,0.138,0.188,0.236,0.808,0.773
9788,0,21.5,40.8,100,0,5.83,12000,1825801,1.22,0.004,0.155,0.474,0.837,0.485
9789,45.2,8.81,32.2,57,0,7.83,855850,1636285,1.09,0.285,0.151,0.413,0.821,0.963
9790,100,2.43,75,47.3,0,7.67,19487871,0,0,0.487,0.152,0.294,0.941,0.657
9791,0,0,5,11.6,0,3.5,3604898,1.80E+07,0.499,0.0501,0.0727,0.00731,0.981,0.965
9792,100,2.13,101,100,0,2.33,4143087,0,0,0.829,0.49,0.467,0.656,0.44
9793,0,0,72.7,0,0,2.33,212,15870,0.00635,4.24E-05,0.0233,0.0136,0.0234,0.0239
9794,0,13.8,9.49,25.7,0,1.33,12000,1731392,1.15,0.004,0.0921,0.0159,1.02,1
9795,99.7,0,93.6,99.8,0,2,516997,1578538,0.631,0.103,0.302,0.484,0.803,0.789
9796,100,0,100,100,0,4.75,3102178,5805209,0.484,0.129,0.151,0.131,1.09,1.41
9797,95.1,0,81.2,86.7,0,5.83,567299,206522,0.0885,0.081,0.15,0.189,0.667,0.339
9798,42.8,0,50.4,80.9,0,6.25,1151400,894022,0.596,0.384,0.219,0.216,0.38,0.362
9799,0,0,13.2,9.81,0,12.2,0,1453921,0.872,0,0.0732,0.0314,0.843,0.75
9800,0,0,0,0,0,3.58,0,0,0,0,0,0.000686,0.0248,0.163
9801,0,6.49,23.8,14.6,0,1.75,5630000,5770069,0.769,0.375,0.217,0.043,0.77,0.727
9802,28.2,2.27,33.1,34,0,4.42,716117,1270662,1.02,0.143,0.101,0.222,1.13,0.904
9803,0,15.1,75,33.3,0,5.67,270011,2350711,1.18,0.0675,0.346,0.264,0.988,0.957
9804,0,23.6,49.9,99.1,0,7.58,0,1862294,1.24,0,0.601,1.46,1.09,0.489
9805,0,24.6,67.1,100,0,1.42,0,3136147,1.25,0,0.406,0.433,1.17,1.11
9806,13.5,0,4.74,43.9,0,1.92,0,2687453,0.896,0,0,0.0778,0.873,0.81
9807,0,0,40,66.6,0,5.42,1141400,2407375,0.963,0.228,0.0678,0.205,1.01,0.984
9808,80.3,0,46.9,45.2,0,3.83,6268851,5778743,0.867,0.313,0.429,0.469,0.967,1.05
9809,100,0,87.6,67.2,0,2.25,69330,48049,0.024,0.0173,0.00872,0.0625,0.217,0.434
9810,0,8.58,7.2,11.5,0,8.42,0,17452576,1.14,0,0.072,0.181,1.15,1.02
9811,0,0,79.6,101,0,5.83,367758,0,0,0.0368,0.377,0.544,0.518,0.406
9812,100,9.53,46.9,11.6,0,5.5,1211561,0,0,0.0238,0.876,0.0823,1.93,1.92
9813,100,0,131,133,0,15.2,4353440,0,0,0.109,0.127,0.12,0.279,0.217
9814,51,0,34.9,5,0,8.17,8318205,6726985,0.444,0.0914,0.0566,0.139,0.474,0.347
9815,242,14.9,321,16.5,0,7,3892670,1774628,1.01,0.556,0.613,0.659,0.638,0.628
9816,105,0,71.9,51.8,0,8.17,1796050,0,0,0.18,0.294,0.0613,0.49,0.0671
9817,0,0,28,76.3,0,1,0,3264937,0.653,0,0,0.342,0.64,0.687
9818,0,0,9.57,9.88,0,5.42,755000,7438375,0.992,0.0503,0.121,0.135,0.926,0.87
9819,22.8,0,64,100,0,7.42,307265,1527634,0.611,0.0615,0.0454,0.0544,0.647,0.771
9820,100,0,100,124,0,11.2,661927,0,0,0.0127,0.0661,0.0943,0.12,0.105
9821,26.7,0,55.5,73.4,0,2.17,4.00E+05,1487314,0.992,0.133,0.0833,0.00307,0.727,0.633
9822,0,0,8.34,34,0,11.4,0,2.40E+07,0.686,0,0.0587,0.17,0.678,0.638
9823,100,0,35.1,101,0,13,4658974,1451336,0.323,0.518,0.196,0.186,0.455,0.438
9824,49,14.2,74.7,94.7,0,1.5,6484026,11677762,1.17,0.324,0.47,0.114,1.09,1.25
9825,18.1,2.94,39.4,54.4,0,0.75,226291,3615330,1.03,0.0323,0.274,0.00333,1,0.926
9826,100,0,100,100,0,2.33,0,94067,0.0376,0,0.216,0.55,0.359,0.674
9827,100,0,100,100,0,3.5,2856400,13085,0.00262,0.286,0.0679,0.0711,0.0915,0.0602
9828,91.9,0,40.6,5.72,0,4.92,0,207221,0.138,0,0,0.415,0.431,0.863
9829,21.8,4.84,8.02,11,0,15.2,0,1.50E+07,1.12,0,0.108,0.0337,1.07,1.14
9830,100,0,100,54.7,0,2,1049316,0,0,0.0525,0.163,0.12,0.335,0.299
9831,0,0,24.7,53.9,0,13.1,0,43831,0.00974,0,0.0651,0,0.0379,0.0104
9832,0,0,98.3,210,0,0.833,11137260,0,0,0.557,0.0761,0.127,0.231,0.35
9833,0,0,8.91,17.9,0,1.75,0,2382815,0.953,0,0.00376,0,0.974,0.994
9834,0,0,29.9,0,0,1.5,2771500,984049,0.984,0.924,0.253,0.218,0.315,0.153
9835,0,0,50,73.6,0,13,532700,0,0,0.0888,0.0185,0.0413,0.0325,0.0438
9836,0,0,0,0,0,5.42,0,0,0,0,8.47E-05,0.000781,0.0392,0.151
9837,0,6.68,15.9,21.1,0,12.3,0,14607011,1.12,0,0.128,0.154,1.13,1.11
9838,100,0,71.3,53,0,3.92,0,339088,0.102,0,0.0613,0.128,0.193,0.151
9839,0,0,8.91,21.1,0,9.42,0,4430312,0.705,0,0.112,0,0.38,0.331
9840,0,0,10.4,0,0,12.1,75000,4819302,0.964,0.0075,0.0802,0.338,1.09,1.13
9841,55.1,11.4,21.7,25,0,1,7.00E+05,2872628,1.15,0.14,0.0996,0.359,1.22,1.2
9842,0,0,75,25.6,0,0.75,0,0,0,0,0.0429,0.216,0.0765,0.213
9843,19.5,0,11.3,0,0,1.92,48000,1327833,0.531,0.0096,0.15,0,0.492,0
9844,0,0,7.88,9.78,0,2.92,0,4526059,0.905,0,0.0367,0,0.888,0.956
9845,0,0,18.3,77.7,0,0.833,0,913555,0.457,0,0,0,0.489,0.567
9846,11.3,0,37.8,10.5,0,6,370700,1681584,0.673,0.0741,0.198,0.055,0.747,0.951
9847,0,0,76.1,55.5,0,10.8,418570,230067,0.0271,0.0246,0.031,0.049,0.194,0.346
9848,21.1,75.9,14,42,0,5.42,7.00E+05,1788007,1.79,0.233,0.152,0.357,1.68,1.7
9849,61.7,4.29,55.8,48,0,1.75,0,2568267,1.03,0,0.0601,0.0504,0.993,1.19
9850,0,7.27,54,40.8,0,1.08,32000,4216615,1.05,0.004,0.316,0.091,1,1.15
9851,100,0,66.8,0,0,15.7,0,75817,0.0325,0,0.278,0.016,0.493,0.0133
9852,100,0,93.1,99.5,0,9.67,10352090,0,0,0.259,0.331,0.467,0.924,0.657
9853,0,0,9.77,18.7,0,12.2,12000,988459,0.494,0.002,0.0379,0.0491,0.528,0.452
9854,100,0,75,73,0,3.75,0,0,0,0,0.0601,0.0454,0.0694,0.13
9855,15.1,0,91.5,74.5,0,11.5,41549542,13166420,0.731,0.462,0.549,0.401,0.722,0.517
9856,10,0,10.2,20.5,0,4.75,0,1947731,0.779,0,0.146,0.149,0.948,0.843
9857,12.6,11,13.4,9.39,0,6.75,2.00E+05,4441700,1.11,0.025,0.15,0.0482,1.05,0.743
9858,0,0,9.65,11.4,0,2.83,0,6526863,0.979,0,0.0731,0.0417,1,0.91
9859,25.1,0,16.9,76,0,1.08,0,2605030,0.744,0,0,0.213,0.988,1.02
9860,118,0,75.2,67.7,0,4.92,2266485,0,0,0.567,0.0974,0.48,0.472,0.577
9861,0,0,0,0,0,4.67,0,0,0,0,0,0.00573,0.0249,0.0026
9862,100,0,80.7,103,0,16.5,197200,72847,0.00146,0.00131,0.0371,0.133,0.0424,0.268
9863,97.5,0,122,190,0,3,14365,68748,0.0275,0.00287,0.0967,0.0822,0.205,0.38
9864,10.6,0,6.63,18.8,0,6.58,599000,4216622,0.506,0.024,0.0258,0.0424,0.521,0.546
9865,100,0,100,100,0,5.75,1173580,1137599,0.253,0.13,0.18,0.131,0.303,0.176
9866,97.8,0,75.9,66.7,0,8.75,0,20451,0.00454,0,0.0124,0.103,0.0216,0.0383
9867,136,0,85.6,70,0,3.08,146900,0,0,0.0147,0.0553,0.0805,0.0753,0.107
9868,0,0,60.1,224,0,2.33,1160000,1016877,0.678,0.387,0.351,0.277,0.494,0.93
9869,0,0,50.7,77.5,0,5.33,48000,25957,0.00176,0.000814,0.0332,0.141,0.0313,0.15
9870,0,4.38,31.3,-21.6,0,12.5,28000,1912551,1.09,0.004,0.105,0.151,1.01,1.26
9871,49.6,17.3,21.5,10.9,0,1.58,1093100,1758531,1.17,0.364,0.11,0.0673,0.851,1.24
9872,100,0,82,56.9,0,7.92,550000,423913,0.212,0.0917,0.0866,0.158,0.353,0.722
9873,24.6,23.8,62.4,44.7,0,2,48000,2354858,1.18,0.012,0.31,0.486,1.24,1.04
9874,0,0,-1016,-120,0,5.92,1725722,3467190,0.867,0.216,0.178,0,0.733,0
9875,27.5,0,18.5,15,0,9.67,7263650,17848097,0.923,0.125,0.202,0.13,1.01,0.673
9876,100,0,42.9,52.6,0,10.6,1850000,1378341,0.591,0.264,0.247,0.46,0.726,0.548
9877,0,3.2,20.7,87.8,0,10.6,-15667200,62758693,0.753,-0.0627,0.0699,0.0781,0.719,1.36
9878,0,8.29,14.2,50.8,0,0.75,569000,16170007,1.08,0.019,0.0278,0.3,0.972,0.901
